能拍出好看的效果,无法判断,无法判断,无法判断,无法判断,照明功能仅限玻璃栈道,照片视觉效果好（通过手机）,无法判断,无法判断
,,,,路线清晰,基本功能完善,有历史感; 出片,宁静/放松; 有氛围感,有历史感; 有文化底蕴
,,,,路线清晰；时间安排明确,价格透明；支付方式便捷；楼层功能分区合理；班次规律,,,
,,,,,历史时期作为军事运输枢纽; 现代作为市民通勤枢纽,,具有历史厚重感,有历史感; 有故事; 有文化底蕴
没有变化（和十几年前一样）,,,,路线清晰但缺乏吸引力,未开放导致无法参观; 商业设施不完善; 入住率低,低配版1912街区; 缺乏维护,留不住人气; 不吸引人,有历史感但未开发; 与过去记忆相同
超有感觉,,,,,,超有感觉,,
,,,,,,,,
,,,,,,有历史感; 有故事,怀旧; 有点压抑,有历史感; 有故事; 怀旧
适合拍摄; 猫猫亲人,,,,地址明确; 免费开放,火车车厢可进入; 有饮料零食售卖,具有历史感; 适合拍摄,人不多; 安静舒适,南京最早的火车站; 有历史文化意义
美丽/壮观,无法判断,无法判断,无法判断,无法判断,无法判断,无法判断,浪漫/宁静,无法判断
有魅力; 最有魅力的时间; 红色树叶; 秋季色彩,,,,路线清晰（多个明确拍照点）,,出片; 有美感; 有历史感,有氛围感; 有魅力,历史感; 四季变化感知
极度氛围感; 适合拍照,,,,路线清晰（走到尽头）,功能完善（咖啡厅+拍照点结合）,有设计感; 精致; 协调,有氛围感; 有历史感; 浪漫,时代变迁的痕迹; 历史感; 有故事
,,,,,,,,
波光粼粼; 美到失语; 视野超开阔; 波光闪烁; 壮观极了,,吹江风很舒服,,路线清晰,2r坐轮渡; 每半小时出发一班; 航程约15分钟,浪漫; 出片; 有设计感; 精致; 有历史感; 干净整洁,浪漫; 安静; 放松; 惬意; 自在; 超级chill,历史感; 文化底蕴; 怀旧; 有故事
,,,,,功能未知（未描述）,新建景观（中性描述）,有活力（因人群）,
很好拍; 故事感叠满,,十分钟左右就坐上船了,,路线清晰（从中山码头到浦口火车站）,排队效率高; 十分钟左右即可登船,故事感强; 拍照好看,有氛围感; 有历史感,故事感; 历史联想
撞色设计; 视野开阔; 银杏正在观赏期; 山上景色不错,,,,路线清晰; 多种登顶路线可选,电梯服务方便; 停车费合理; 商业配套不足,有设计感; 潮流艺术; 中式美学氛围拉满,适合秋冬散步; i人友好; 宠物友好; 家庭友好,老厂房改造; 历史与现代融合
,,,,,,,,有历史感; 有文化底蕴
绝美; 出片; 保留了当时的建筑; 很荒凉,,,,路线清晰,部分设施收费低; 盖章点丰富; 观赏江豚功能明确,出片; 保留历史风貌; 有设计感; 有点旧; 荒凉,浪漫; 有历史感; 文艺; 怀旧,与文学作品关联; 有故事; 有文化底蕴
,,湿滑泥泞; 雨水浸身; 坡道陡峭; 力不从心,酸汤火锅香味,路线清晰（有路书编号）,渡口支付便捷（支持支付宝）; 路书编号便于导航; 餐饮设施需排队,一般（骑行过程中主要关注体力消耗而非美感）,艰难; 挑战性高,对“落汤鸡”意象的联想
撞色效果; 视野开阔; 银杏树观赏期; 景色不错,,省时省力,食物香味,路线清晰; 多种登顶路线选择,有电梯方便行动不便者; 停车费10元/次; 南京旅游年卡可用,有设计感; 工业风; 中式美学氛围拉满; 创意园区,i人友好; 宠物友好; 秋冬季节适合游览,老厂房改造; 历史传承; 中式美学
阴阴的,,,,非大众景点，路线可能不够清晰,月台保留货运功能但未对公众开放,魂牵梦绕（正面）; 历史感强（正面）,宁静/沉静; 怀旧,联想到朱自清《背影》; 有故事; 有文化内涵
金色的光洒满江面,,,,,,不比海边差,,
江景开阔; 日落优美,,游乐设施适合儿童玩耍,,路线清晰; 导向明确,票价便宜; 支付方式多样; 设施齐全,有意境; 美观,轻松愉快; 家庭友好,历史文化背景（朱自清《背影》）
,,,,,历史上具有重要交通功能; 当前作为历史遗迹展示,有历史感; 精致/粗糙(历史建筑),怀旧; 有故事,有历史感; 有文化底蕴; 有象征意义
精美图片展示的景观,,,,公交线路清晰（G48 G49）,公交卡2元; 赏江景功能,专业摄影作品质量高; 自己作品略显逊色,文化氛围（朱自清《背影》元素）,历史联想（朱自清1925年作品）
活跃,,,,,,有趣,生动; 有活力,
,,,,,,,,
,,,,,,,,有象征意义/有历史意义
,,,,,,,,
,,,,,已封锁无法进入; 布满监控,有历史感（与影视/文学作品关联）,被封锁后的神秘感,与《背影》文学意象关联; 与影视剧拍摄地关联
波光粼粼; 完整眺望; 浪漫; 西式风格,,,,路线清晰,功能齐全; 设施完善,浪漫; 有设计感; 精致; 有历史感; 文艺; 美,有氛围感; 放松; 怀旧; 有故事,历史感; 文化底蕴; 回忆; 故事
太好拍了; 都市感十足; 最美广场,,走在树下就是舒服,,路线清晰（描述多个具体坐标和拍摄点）,商业设施配套完整（便利店、商场等）,最美广场; 历史与现代的对话; 尚未被发掘的顶流路口,都市感十足,历史与现代的对话
,,,,,小预算也能做出氛围感,,享受户外时光,
,,排队拥挤,,路线清晰（从中山码头到浦口码头）,基本功能尚可但等待时间长,,人潮汹涌; 拥挤; 苦恼,历史对比：2017年时便捷如公交 vs 现在网红效应
,,,,,,,,
开阔视野,,,,空间布局清晰（通过设计手段优化）,亲水与防汛功能兼顾; 在易塌陷基础上构建景观,工业风设计感; 场所精神营造,有历史感; 工业文化氛围,承载工业记忆; 体现场所精神
,,,,,,,,
错落有致; 相得益彰; 有历史感,,,,路线清晰（总统府→六朝博物馆→梅园新村→毗卢寺→织造博物馆→1912→大行宫）,景点集中便于游览; 进馆免门票（需预约）,有设计感; 有历史感; 协调统一,宁静; 烟火气; 有氛围感; 有活力,红色革命记忆; 周恩来事迹; 民国历史; 有故事
非常漂亮; 出片; 工业废土风,,晴天暖意,,路线清晰（沿滨江行走）,地铁不便; 人少,古典皇家气派; 有设计感; 工业废土风; 出片,宁静; 小众; 宝藏,明代历史感; 民国风格; 文学记忆（《背影》）; 工业遗产
浓郁的民国风情; 江天一色,,,,路线清晰（地铁+公交可达）,对外免费开放; 有停车场,复古/怀旧; 有设计感; 有文化氛围,怀旧; 有情怀; 有故事感; 有文学气息,文学经典《背影》场景; 百年历史感; 《情深深雨濛濛》影视记忆
,,,,,,,,
壮丽; 绚丽; 别具特色; 漂亮; 令人陶醉,,,,路线清晰（可从五马渡或燕子矶任一端开始）,设有停车场、公交站点等便利设施；适合拍照,别具特色; 出片; 美丽; 壮丽,宁静; 放松; 浪漫,
,,,,,,,短暂; 易被遗忘,时间流逝; 历史记忆; 人生意义
色彩斑斓; 视野开阔,,,,清晰/明确,方便; 安全,有设计感; 协调,浪漫; 放松,现代; 有象征意义
,,,,无法判断,功能用途发生改变,有设计巧思; 具有旧时审美价值,神秘感; 历史沧桑感,具有历史研究价值; 与杨廷宝设计相关联
格外美腻,,,,坐公交过桥路线清晰,公交是绝佳赏景点；春茗熙茶楼性价比高且不需排队；老韩柴火馄饨有独特感但用餐环境差,景色美腻; 环境好（春茗熙茶楼）; 苍蝇馆子（老韩柴火馄饨）,舒适; 隐藏感; 特色感,桥梁象征城市连接; 巷子里的小店代表地道生活
太美了,,,,路线清晰（直接导航可达）,方便导航到达,有设计感; 美,浪漫; 有氛围感,南京人专属浪漫
,,,,路线清晰; 分为路线A和路线B; 一马平川,步行不会特别累; 骑共享单车方便; 距离适中（800米以内）,方块状的新建住宅小区; 横平竖直的路网,现代化; 规整; 略显单调,
漂亮; 暖色调,,,,,,有美学价值; 出片,浪漫; 温暖,
出片; 很好看,,树荫遮阳; 天气炎热; 吹空调舒适,关东煮香味,路线清晰; 交通便利,轮渡价格合理; 公交卡换乘优惠; 必须消费才能入座火车车厢,老式建筑出片; 绿皮火车有特色,适合亲子活动; 有教育意义,语文课本场景联想; 历史感
景色宜人; 江景视野开阔; 爱马仕橙布置时尚,热闹; 欢快音乐,江风热乎乎; 天气炎热; 宾客满头大汗,咖啡香气; 饮品香味,清晰/易导航,设施齐全; 服务专业; 场地适合举办婚礼,有设计感; 出片效果; 时尚,浪漫; 活力; 欢快; 放松,独特体验; 南京唯一真正江景婚礼
,,,,,,,,有历史感; 怀旧; 有故事; 有文化底蕴; 有回忆
自带磨皮; 电影感,,有海浪的感觉,,路线清晰（进门一直往前走）,适合拍照; 观景位置佳,有氛围感; 有设计感; 出片,浪漫; 有氛围感; 放松,误认为在威海、济州岛（异域联想）
,,,,路线清晰（向北/向南/向左等方向描述）,设施实用（提供地图、印章、笔记等服务）,,有探索性/寻宝感,文化纪念意义/集章活动
好看; 一线江景超赞,,,食物香味,路线清晰; 标识明确,无需排队; 时间安排合理; 设施齐全,好看; 超赞,休闲; 家庭友好,家庭回忆
电影感拉满; 治愈画面; 橘子味江畔日落,,,,路线清晰,轮渡价格便宜，仅需2元,有氛围感; 有设计感; 浪漫,浪漫; 治愈; 氛围感强,民国风情; 历史文化融合
,,,,,,,,
河水浑浊; 浪稳; 大鲤跃起,,钓鱼动作重复性高（抛竿）,,导航可到达; 有明确禁钓区域提示,停车不便; 适合电动车抵达; 可多点垂钓,景美,宁静中带活力（小鱼多、偶见大鱼跃起）,传统钓鱼文化引用“死鱼正口”
,,,,,,,,
开阔江景; 很有回忆感,江涛声,坐在火车上歇一歇,食物的香味,路线清晰; 地址明确,方便歇脚吃饭; 设施齐全; 座位充足,有设计感; 有历史感; 很有回忆感,有氛围感; 放松; 怀旧,老南京人回忆; 历史延续; 有故事
超级美,,,,路线清晰; 有明确的路边指示牌,停车方便; 有明确指引,好看; 有设计感,浪漫; 有氛围感,
,,吹风的感受,,,,,替代性选择（非海边）,江风与海风的联想对比
很美; 粉雾海; 视野更好,有背景音乐联想,,,路线清晰（轮渡楼层功能明确）,轮渡服务价格透明；分层设计合理；运营时间明确,出片好看; 有氛围感,浪漫; 放松; 宁静,电影感/文艺联想（Everything BGM）
成色; 曝光效果特别,声音自然,时间张弛有度; 散步轻松,,路线清晰（沿江散步）,适合散步聊天,夕阳视觉效果好,宁静放松; 浪漫氛围,古典意境（耳得之而为声，目遇之而成色）
开阔江景; 滨江风光,轮渡汽笛声; 儿童嬉闹声,徒步顺畅; 风大,食物香味,路线清晰,方便步行; 轮渡通达性好; 设施齐全,有历史感; 出片,轻松; 放松; 有活力,有历史感; 怀旧
,,,,,功能缺失/未能完整保留工业遗产,遗憾; 遗憾地改造; 增色不少（假设性正面评价）,历史感减弱; 缺乏完整性,有历史意义; 工业遗产; 民国时期电力设施; 现代化转型
壮阔; 浑黄; 缝隙中发现,火车繁忙运行声,沿江漫步,食物香味（间接提及）,滨江步道路线清晰可循,步行友好但天气影响体验,壮阔; 有工业感; 古今交融,壮阔; 工业气息浓厚; 安静中有生活气息,历史与现代结合; 铁路记忆; 地标可见性
开阔江景; 历史感建筑,,骑行顺畅; 风的阻力感,,路线清晰,设有自行车道; 安全性良好,有设计感; 有历史感; 协调,有氛围感; 活力; 有历史沉淀感,有历史感; 有文化底蕴; 有象征意义
阳光明媚; 落日浪漫,,,,路线清晰（从下关西公园到中山码头）,轮渡价格便宜（2元）；适合城市漫步,落日浪漫,浪漫; 城市氛围感,历史感; 城市文化记忆
壮观; 浪漫; 华灯初上,电动车声音多且快,徒步耗体力; 过江难,,路线清晰; 需逆向游览以避免高峰,步行道功能混杂（电动车干扰）; 限行规定明确,灯光秀有设计感; 观景台精致,壮观; 浪漫; 压力大,历史地标; 过江文化象征
,锣鼓喧天; 鞭炮齐鸣,,,,,古朴庄重雄伟; 带着时代的烙印,热闹; 庄严; 具有历史厚重感,精神脊梁; 民族记忆; 新中国首个自主建造大桥; 时代符号; 教育意义
视野开阔; 出片,,,,路线清晰,适合city walk; 方便拍照打卡,好看; 有历史感; 出片; 有设计感,浪漫; 放松; 有活力,有历史感; 有文化底蕴
,,,,,,,,
景色宜人; 自然美景; 漂亮,,江风吹拂,辣味食物; 食物香味,路线清晰（从中山码头到浦口码头再到长江生态园）,小吃摊和餐厅分布合理; 步道适合散步,自然美景; 地道餐厅,充满新鲜感; 放松; 怀旧,回到小时候; 老街; 经典美食
落日余晖; 视野开阔,无法判断,宁静散步,无法判断,路线清晰; 地铁+公交可达性好,方便步行游览; 轮渡票价低廉（2元）,有设计感; 出片; 有历史感,宁静; 放松; 浪漫; 有故事,朱自清《背影》文学联想; 铁路历史感; 文化记忆
绝美; 橘色; 封神; 治愈; 更像海边,,,,路线清晰（从中山码头开始的城市漫步路线）,轮渡服务基础功能完善；票价明确；分层设计满足不同需求,绝美晚霞; 治愈感; 浪漫氛围,浪漫; 治愈; 梦幻感;lalaland氛围,城市历史感; 文艺气息; 浪漫都市
,,,食物的香味,路线清晰（导航提示）,打车可达; 支持支付宝支付; 欣赏长江视野好,,,
保存较好; 损毁八成以上,,,,清晰/明确的建筑布局,部分建筑已改为职工住房,经典中西合璧; 设计感强; 协调/突兀（因损毁）,历史感; 文艺; 有故事; 有文化底蕴,历史遗产; 文化记忆; 民国时期; 建筑史价值
,,,,,,,,
视觉冲击力强; 创意十足; 有诗意; 造型独特; 充满艺术感,水幕喷泉声,,,清晰可导航; 桥梁连接性强,兼具观赏性和通行功能,创意十足; 有设计感; 精致; 独特; 美观,有氛围感; 有趣; 有活力; 浪漫; 放松,文化象征意义; 创新; 艺术性; 异国情调
风景很不错,火车驶过的声音,宽敞; 让娃自由奔跑,空气新鲜,布局清晰,设施齐全; 有休息区域; 免费停车; 适合遛娃,普通,放松; 宁静,火车文化; 儿童教育意义
简约,,,,,,好看/出片; 有设计感,,
挺美的,,,,,很适合拍照,美,浪漫/宁静,
开阔江景; 城市天际线,,,,路线清晰; 指示明确,多种通行方式可选; 电梯服务可用; 需注意交通高峰,出片率高; 视野开阔,适合观景; 有活力,地标意义; 城市象征
视野开阔,,爬楼,,有'传说中的机位'方向感暗示,适合摄影,有美感的城市景观,满足感,摄影文化意义
